trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
133,20:42:00,20:42:00,70121,13,,0,0,43132.57891281,1
133,20:47:00,20:47:00,70111,14,,0,0,46464.68349552,1
133,20:50:00,20:50:00,70101,15,,0,0,47812.19291079,1
133,20:54:00,20:54:00,70091,16,,0,0,49949.92200856,1
133,20:58:00,20:58:00,70081,17,,0,0,52274.33886273,1
133,21:04:00,21:04:00,70061,18,,0,0,56597.12703821,1
133,21:08:00,21:08:00,70051,19,,0,0,60672.49454653,1
133,21:12:00,21:12:00,70041,20,,0,0,63718.20098988,1
133,21:19:00,21:19:00,70031,21,,0,0,70393.38535893,1
133,21:25:00,21:25:00,70021,22,,0,0,75811.84903504,1
133,21:31:00,21:31:00,70011,23,,0,0,78334.99483511,1
137,20:36:00,20:36:00,70271,1,,0,0,0.00000000,1
137,20:43:00,20:43:00,70261,2,,0,0,2898.26431637,1
137,20:49:00,20:49:00,70241,3,,0,0,7055.19657362,1
137,20:55:00,20:55:00,70231,4,,0,0,12942.90379956,1
137,20:59:00,20:59:00,70221,5,,0,0,16130.74397875,1
137,21:04:00,21:04:00,70211,6,,0,0,20441.55749962,1
137,21:08:00,21:08:00,70201,7,,0,0,23549.04827050,1
137,21:12:00,21:12:00,70191,8,,0,0,27489.60358773,1
137,21:17:00,21:17:00,70171,9,,0,0,30037.54990718,1
137,21:20:00,21:20:00,70161,10,,0,0,32057.54304256,1
137,21:27:00,21:27:00,70141,11,,0,0,37656.80049986,1
137,21:32:00,21:32:00,70131,12,,0,0,41149.18626235,1
137,21:35:00,21:35:00,70121,13,,0,0,43132.57891281,1
137,21:39:00,21:39:00,70111,14,,0,0,46464.68349552,1
137,21:42:00,21:42:00,70101,15,,0,0,47812.19291079,1
137,21:46:00,21:46:00,70091,16,,0,0,49949.92200856,1
137,21:50:00,21:50:00,70081,17,,0,0,52274.33886273,1
137,21:55:00,21:55:00,70061,18,,0,0,56597.12703821,1
137,22:00:00,22:00:00,70051,19,,0,0,60672.49454653,1
137,22:04:00,22:04:00,70041,20,,0,0,63718.20098988,1
137,22:11:00,22:11:00,70031,21,,0,0,70393.38535893,1
137,22:16:00,22:16:00,70021,22,,0,0,75811.84903504,1
137,22:24:00,22:24:00,70011,23,,0,0,78334.99483511,1
141,21:36:00,21:36:00,70271,1,,0,0,0.00000000,1
141,21:43:00,21:43:00,70261,2,,0,0,2898.26431637,1
141,21:49:00,21:49:00,70241,3,,0,0,7055.19657362,1
141,21:55:00,21:55:00,70231,4,,0,0,12942.90379956,1
141,21:59:00,21:59:00,70221,5,,0,0,16130.74397875,1
141,22:04:00,22:04:00,70211,6,,0,0,20441.55749962,1
141,22:08:00,22:08:00,70201,7,,0,0,23549.04827050,1
141,22:12:00,22:12:00,70191,8,,0,0,27489.60358773,1
141,22:17:00,22:17:00,70171,9,,0,0,30037.54990718,1
141,22:20:00,22:20:00,70161,10,,0,0,32057.54304256,1
141,22:27:00,22:27:00,70141,11,,0,0,37656.80049986,1
141,22:32:00,22:32:00,70131,12,,0,0,41149.18626235,1
141,22:35:00,22:35:00,70121,13,,0,0,43132.57891281,1
141,22:39:00,22:39:00,70111,14,,0,0,46464.68349552,1
141,22:42:00,22:42:00,70101,15,,0,0,47812.19291079,1
141,22:46:00,22:46:00,70091,16,,0,0,49949.92200856,1
141,22:50:00,22:50:00,70081,17,,0,0,52274.33886273,1
141,22:55:00,22:55:00,70061,18,,0,0,56597.12703821,1
141,22:59:00,22:59:00,70051,19,,0,0,60672.49454653,1
141,23:03:00,23:03:00,70041,20,,0,0,63718.20098988,1
141,23:10:00,23:10:00,70031,21,,0,0,70393.38535893,1
141,23:15:00,23:15:00,70021,22,,0,0,75811.84903504,1
141,23:23:00,23:23:00,70011,23,,0,0,78334.99483511,1
145,23:05:00,23:05:00,70271,1,,0,0,0.00000000,1
145,23:12:00,23:12:00,70261,2,,0,0,2898.26431637,1
145,23:18:00,23:18:00,70241,3,,0,0,7055.19657362,1
145,23:24:00,23:24:00,70231,4,,0,0,12942.90379956,1
145,23:28:00,23:28:00,70221,5,,0,0,16130.74397875,1
145,23:33:00,23:33:00,70211,6,,0,0,20441.55749962,1
145,23:37:00,23:37:00,70201,7,,0,0,23549.04827050,1
145,23:41:00,23:41:00,70191,8,,0,0,27489.60358773,1
145,23:46:00,23:46:00,70171,9,,0,0,30037.54990718,1
145,23:50:00,23:50:00,70161,10,,0,0,32057.54304256,1
145,23:56:00,23:56:00,70141,11,,0,0,37656.80049986,1
145,23:59:00,23:59:00,70131,12,,0,0,41149.18626235,1
145,24:05:00,24:05:00,70121,13,,0,0,43132.57891281,1
145,24:09:00,24:09:00,70111,14,,0,0,46464.68349552,1
145,24:12:00,24:12:00,70101,15,,0,0,47812.19291079,1
145,24:16:00,24:16:00,70091,16,,0,0,49949.92200856,1
145,24:19:00,24:19:00,70081,17,,0,0,52274.33886273,1
145,24:26:00,24:26:00,70061,18,,0,0,56597.12703821,1
145,24:30:00,24:30:00,70051,19,,0,0,60672.49454653,1
145,24:34:00,24:34:00,70041,20,,0,0,63718.20098988,1
145,24:40:00,24:40:00,70031,21,,0,0,70393.38535893,1
145,24:46:00,24:46:00,70021,22,,0,0,75811.84903504,1
145,24:52:00,24:52:00,70011,23,,0,0,78334.99483511,1
103,5:13:00,5:13:00,70261,1,,0,0,0.00000000,1
103,5:19:00,5:19:00,70241,2,,0,0,4150.37131801,1
103,5:25:00,5:25:00,70231,3,,0,0,10038.07854395,1
103,5:29:00,5:29:00,70221,4,,0,0,13225.91872314,1
103,5:34:00,5:34:00,70211,5,,0,0,17536.73224401,1
103,5:38:00,5:38:00,70201,6,,0,0,20644.22301489,1
103,5:42:00,5:42:00,70191,7,,0,0,24584.77833212,1
103,5:46:00,5:46:00,70171,8,,0,0,27132.72465157,1
103,5:50:00,5:50:00,70161,9,,0,0,29152.71778695,1
103,5:55:00,5:55:00,70141,10,,0,0,34751.97524425,1
103,6:00:00,6:00:00,70131,11,,0,0,38244.36100674,1
103,6:04:00,6:04:00,70121,12,,0,0,40227.75365720,1
103,6:08:00,6:08:00,70111,13,,0,0,43559.85823991,1
103,6:11:00,6:11:00,70101,14,,0,0,44907.36765518,1
103,6:14:00,6:14:00,70091,15,,0,0,47045.09675295,1
103,6:18:00,6:18:00,70081,16,,0,0,49369.51360712,1
103,6:23:00,6:23:00,70061,17,,0,0,53692.30178260,1
103,6:28:00,6:28:00,70051,18,,0,0,57767.66929092,1
103,6:32:00,6:32:00,70041,19,,0,0,60813.37573427,1
103,6:38:00,6:38:00,70031,20,,0,0,67488.56010332,1
103,6:44:00,6:44:00,70021,21,,0,0,72907.02377943,1
103,6:50:00,6:50:00,70011,22,,0,0,75430.16957949,1
105,5:52:00,5:52:00,70261,1,,0,0,0.00000000,1
105,5:58:00,5:58:00,70241,2,,0,0,4150.37131801,1
105,6:07:00,6:07:00,70231,3,,0,0,10038.07854395,1
105,6:12:00,6:12:00,70221,4,,0,0,13225.91872314,1
105,6:17:00,6:17:00,70211,5,,0,0,17536.73224401,1
105,6:20:00,6:20:00,70201,6,,0,0,20644.22301489,1
105,6:25:00,6:25:00,70191,7,,0,0,24584.77833212,1
105,6:29:00,6:29:00,70171,8,,0,0,27132.72465157,1
105,6:32:00,6:32:00,70161,9,,0,0,29152.71778695,1
105,6:38:00,6:38:00,70141,10,,0,0,34751.97524425,1
105,6:42:00,6:42:00,70131,11,,0,0,38244.36100674,1
105,6:46:00,6:46:00,70121,12,,0,0,40227.75365720,1
105,6:50:00,6:50:00,70111,13,,0,0,43559.85823991,1
105,6:53:00,6:53:00,70101,14,,0,0,44907.36765518,1
105,6:56:00,6:56:00,70091,15,,0,0,47045.09675295,1
105,7:00:00,7:00:00,70081,16,,0,0,49369.51360712,1
105,7:04:00,7:04:00,70061,17,,0,0,53692.30178260,1
105,7:09:00,7:09:00,70051,18,,0,0,57767.66929092,1
105,7:13:00,7:13:00,70041,19,,0,0,60813.37573427,1
105,7:19:00,7:19:00,70031,20,,0,0,67488.56010332,1
105,7:24:00,7:24:00,70021,21,,0,0,72907.02377943,1
105,7:31:00,7:31:00,70011,22,,0,0,75430.16957949,1
107,6:52:00,6:52:00,70261,1,,0,0,0.00000000,1
107,6:58:00,6:58:00,70241,2,,0,0,4150.37131801,1
107,7:07:00,7:07:00,70231,3,,0,0,10038.07854395,1
107,7:12:00,7:12:00,70221,4,,0,0,13225.91872314,1
107,7:17:00,7:17:00,70211,5,,0,0,17536.73224401,1
107,7:20:00,7:20:00,70201,6,,0,0,20644.22301489,1
107,7:25:00,7:25:00,70191,7,,0,0,24584.77833212,1
107,7:29:00,7:29:00,70171,8,,0,0,27132.72465157,1
107,7:32:00,7:32:00,70161,9,,0,0,29152.71778695,1
107,7:38:00,7:38:00,70141,10,,0,0,34751.97524425,1
107,7:42:00,7:42:00,70131,11,,0,0,38244.36100674,1
107,7:46:00,7:46:00,70121,12,,0,0,40227.75365720,1
107,7:50:00,7:50:00,70111,13,,0,0,43559.85823991,1
107,7:53:00,7:53:00,70101,14,,0,0,44907.36765518,1
107,7:56:00,7:56:00,70091,15,,0,0,47045.09675295,1
107,8:00:00,8:00:00,70081,16,,0,0,49369.51360712,1
107,8:04:00,8:04:00,70061,17,,0,0,53692.30178260,1
107,8:09:00,8:09:00,70051,18,,0,0,57767.66929092,1
107,8:13:00,8:13:00,70041,19,,0,0,60813.37573427,1
107,8:19:00,8:19:00,70031,20,,0,0,67488.56010332,1
107,8:24:00,8:24:00,70021,21,,0,0,72907.02377943,1
107,8:31:00,8:31:00,70011,22,,0,0,75430.16957949,1
113,9:52:00,9:52:00,70261,1,,0,0,0.00000000,1
113,9:58:00,9:58:00,70241,2,,0,0,4150.37131801,1
113,10:04:00,10:04:00,70231,3,,0,0,10038.07854395,1
113,10:08:00,10:08:00,70221,4,,0,0,13225.91872314,1
113,10:13:00,10:13:00,70211,5,,0,0,17536.73224401,1
113,10:17:00,10:17:00,70201,6,,0,0,20644.22301489,1
113,10:22:00,10:22:00,70191,7,,0,0,24584.77833212,1
113,10:26:00,10:26:00,70171,8,,0,0,27132.72465157,1
113,10:30:00,10:30:00,70161,9,,0,0,29152.71778695,1
113,10:35:00,10:35:00,70141,10,,0,0,34751.97524425,1
113,10:40:00,10:40:00,70131,11,,0,0,38244.36100674,1
113,10:43:00,10:43:00,70121,12,,0,0,40227.75365720,1
113,10:47:00,10:47:00,70111,13,,0,0,43559.85823991,1
113,10:50:00,10:50:00,70101,14,,0,0,44907.36765518,1
113,10:54:00,10:54:00,70091,15,,0,0,47045.09675295,1
113,10:58:00,10:58:00,70081,16,,0,0,49369.51360712,1
113,11:03:00,11:03:00,70061,17,,0,0,53692.30178260,1
113,11:08:00,11:08:00,70051,18,,0,0,57767.66929092,1
113,11:13:00,11:13:00,70041,19,,0,0,60813.37573427,1
113,11:19:00,11:19:00,70031,20,,0,0,67488.56010332,1
113,11:25:00,11:25:00,70021,21,,0,0,72907.02377943,1
113,11:31:00,11:31:00,70011,22,,0,0,75430.16957949,1
117,11:52:00,11:52:00,70261,1,,0,0,0.00000000,1
117,11:58:00,11:58:00,70241,2,,0,0,4150.37131801,1
117,12:04:00,12:04:00,70231,3,,0,0,10038.07854395,1
117,12:08:00,12:08:00,70221,4,,0,0,13225.91872314,1
117,12:13:00,12:13:00,70211,5,,0,0,17536.73224401,1
117,12:17:00,12:17:00,70201,6,,0,0,20644.22301489,1
117,12:22:00,12:22:00,70191,7,,0,0,24584.77833212,1
117,12:26:00,12:26:00,70171,8,,0,0,27132.72465157,1
117,12:30:00,12:30:00,70161,9,,0,0,29152.71778695,1
117,12:35:00,12:35:00,70141,10,,0,0,34751.97524425,1
117,12:40:00,12:40:00,70131,11,,0,0,38244.36100674,1
117,12:43:00,12:43:00,70121,12,,0,0,40227.75365720,1
117,12:47:00,12:47:00,70111,13,,0,0,43559.85823991,1
117,12:50:00,12:50:00,70101,14,,0,0,44907.36765518,1
117,12:54:00,12:54:00,70091,15,,0,0,47045.09675295,1
117,12:58:00,12:58:00,70081,16,,0,0,49369.51360712,1
117,13:03:00,13:03:00,70061,17,,0,0,53692.30178260,1
117,13:08:00,13:08:00,70051,18,,0,0,57767.66929092,1
117,13:13:00,13:13:00,70041,19,,0,0,60813.37573427,1
117,13:19:00,13:19:00,70031,20,,0,0,67488.56010332,1
117,13:25:00,13:25:00,70021,21,,0,0,72907.02377943,1
117,13:31:00,13:31:00,70011,22,,0,0,75430.16957949,1
121,13:52:00,13:52:00,70261,1,,0,0,0.00000000,1
121,13:58:00,13:58:00,70241,2,,0,0,4150.37131801,1
121,14:04:00,14:04:00,70231,3,,0,0,10038.07854395,1
121,14:08:00,14:08:00,70221,4,,0,0,13225.91872314,1
121,14:13:00,14:13:00,70211,5,,0,0,17536.73224401,1
121,14:17:00,14:17:00,70201,6,,0,0,20644.22301489,1
121,14:22:00,14:22:00,70191,7,,0,0,24584.77833212,1
121,14:26:00,14:26:00,70171,8,,0,0,27132.72465157,1
121,14:30:00,14:30:00,70161,9,,0,0,29152.71778695,1
121,14:35:00,14:35:00,70141,10,,0,0,34751.97524425,1
121,14:40:00,14:40:00,70131,11,,0,0,38244.36100674,1
121,14:43:00,14:43:00,70121,12,,0,0,40227.75365720,1
121,14:47:00,14:47:00,70111,13,,0,0,43559.85823991,1
121,14:50:00,14:50:00,70101,14,,0,0,44907.36765518,1
121,14:54:00,14:54:00,70091,15,,0,0,47045.09675295,1
121,14:58:00,14:58:00,70081,16,,0,0,49369.51360712,1
121,15:03:00,15:03:00,70061,17,,0,0,53692.30178260,1
121,15:08:00,15:08:00,70051,18,,0,0,57767.66929092,1
121,15:13:00,15:13:00,70041,19,,0,0,60813.37573427,1
121,15:19:00,15:19:00,70031,20,,0,0,67488.56010332,1
121,15:25:00,15:25:00,70021,21,,0,0,72907.02377943,1
121,15:31:00,15:31:00,70011,22,,0,0,75430.16957949,1
125,15:52:00,15:52:00,70261,1,,0,0,0.00000000,1
125,15:58:00,15:58:00,70241,2,,0,0,4150.37131801,1
125,16:07:00,16:07:00,70231,3,,0,0,10038.07854395,1
125,16:12:00,16:12:00,70221,4,,0,0,13225.91872314,1
125,16:17:00,16:17:00,70211,5,,0,0,17536.73224401,1
125,16:20:00,16:20:00,70201,6,,0,0,20644.22301489,1
125,16:25:00,16:25:00,70191,7,,0,0,24584.77833212,1
125,16:29:00,16:29:00,70171,8,,0,0,27132.72465157,1
125,16:32:00,16:32:00,70161,9,,0,0,29152.71778695,1
125,16:38:00,16:38:00,70141,10,,0,0,34751.97524425,1
125,16:42:00,16:42:00,70131,11,,0,0,38244.36100674,1
125,16:46:00,16:46:00,70121,12,,0,0,40227.75365720,1
125,16:50:00,16:50:00,70111,13,,0,0,43559.85823991,1
125,16:53:00,16:53:00,70101,14,,0,0,44907.36765518,1
125,16:56:00,16:56:00,70091,15,,0,0,47045.09675295,1
125,17:00:00,17:00:00,70081,16,,0,0,49369.51360712,1
125,17:04:00,17:04:00,70061,17,,0,0,53692.30178260,1
125,17:09:00,17:09:00,70051,18,,0,0,57767.66929092,1
125,17:13:00,17:13:00,70041,19,,0,0,60813.37573427,1
125,17:19:00,17:19:00,70031,20,,0,0,67488.56010332,1
125,17:24:00,17:24:00,70021,21,,0,0,72907.02377943,1
125,17:31:00,17:31:00,70011,22,,0,0,75430.16957949,1
135,20:11:00,20:11:00,70261,1,,0,0,0.00000000,1
135,20:17:00,20:17:00,70241,2,,0,0,4150.37131801,1
135,20:23:00,20:23:00,70231,3,,0,0,10038.07854395,1
135,20:27:00,20:27:00,70221,4,,0,0,13225.91872314,1
135,20:32:00,20:32:00,70211,5,,0,0,17536.73224401,1
135,20:36:00,20:36:00,70201,6,,0,0,20644.22301489,1
135,20:40:00,20:40:00,70191,7,,0,0,24584.77833212,1
135,20:44:00,20:44:00,70171,8,,0,0,27132.72465157,1
135,20:47:00,20:47:00,70161,9,,0,0,29152.71778695,1
135,20:53:00,20:53:00,70141,10,,0,0,34751.97524425,1
135,20:58:00,20:58:00,70131,11,,0,0,38244.36100674,1
135,21:01:00,21:01:00,70121,12,,0,0,40227.75365720,1
135,21:06:00,21:06:00,70111,13,,0,0,43559.85823991,1
135,21:09:00,21:09:00,70101,14,,0,0,44907.36765518,1
135,21:13:00,21:13:00,70091,15,,0,0,47045.09675295,1
135,21:17:00,21:17:00,70081,16,,0,0,49369.51360712,1
135,21:23:00,21:23:00,70061,17,,0,0,53692.30178260,1
135,21:27:00,21:27:00,70051,18,,0,0,57767.66929092,1
135,21:31:00,21:31:00,70041,19,,0,0,60813.37573427,1
135,21:38:00,21:38:00,70031,20,,0,0,67488.56010332,1
135,21:44:00,21:44:00,70021,21,,0,0,72907.02377943,1
135,21:50:00,21:50:00,70011,22,,0,0,75430.16957949,1
139,21:12:00,21:12:00,70261,1,,0,0,0.00000000,1
139,21:18:00,21:18:00,70241,2,,0,0,4150.37131801,1
139,21:24:00,21:24:00,70231,3,,0,0,10038.07854395,1
139,21:28:00,21:28:00,70221,4,,0,0,13225.91872314,1
139,21:33:00,21:33:00,70211,5,,0,0,17536.73224401,1
139,21:37:00,21:37:00,70201,6,,0,0,20644.22301489,1
139,21:41:00,21:41:00,70191,7,,0,0,24584.77833212,1
139,21:45:00,21:45:00,70171,8,,0,0,27132.72465157,1
139,21:49:00,21:49:00,70161,9,,0,0,29152.71778695,1
139,21:55:00,21:55:00,70141,10,,0,0,34751.97524425,1
139,22:00:00,22:00:00,70131,11,,0,0,38244.36100674,1
139,22:04:00,22:04:00,70121,12,,0,0,40227.75365720,1
139,22:08:00,22:08:00,70111,13,,0,0,43559.85823991,1
139,22:11:00,22:11:00,70101,14,,0,0,44907.36765518,1
139,22:15:00,22:15:00,70091,15,,0,0,47045.09675295,1
139,22:18:00,22:18:00,70081,16,,0,0,49369.51360712,1
139,22:24:00,22:24:00,70061,17,,0,0,53692.30178260,1
139,22:29:00,22:29:00,70051,18,,0,0,57767.66929092,1
139,22:33:00,22:33:00,70041,19,,0,0,60813.37573427,1
139,22:39:00,22:39:00,70031,20,,0,0,67488.56010332,1
139,22:45:00,22:45:00,70021,21,,0,0,72907.02377943,1
139,22:53:00,22:53:00,70011,22,,0,0,75430.16957949,1
143,22:30:00,22:30:00,70261,1,,0,0,0.00000000,1
143,22:36:00,22:36:00,70241,2,,0,0,4150.37131801,1
143,22:42:00,22:42:00,70231,3,,0,0,10038.07854395,1
143,22:46:00,22:46:00,70221,4,,0,0,13225.91872314,1
143,22:51:00,22:51:00,70211,5,,0,0,17536.73224401,1
143,22:55:00,22:55:00,70201,6,,0,0,20644.22301489,1
143,22:59:00,22:59:00,70191,7,,0,0,24584.77833212,1
143,23:03:00,23:03:00,70171,8,,0,0,27132.72465157,1
143,23:07:00,23:07:00,70161,9,,0,0,29152.71778695,1
143,23:13:00,23:13:00,70141,10,,0,0,34751.97524425,1
143,23:18:00,23:18:00,70131,11,,0,0,38244.36100674,1
143,23:22:00,23:22:00,70121,12,,0,0,40227.75365720,1
143,23:26:00,23:26:00,70111,13,,0,0,43559.85823991,1
143,23:29:00,23:29:00,70101,14,,0,0,44907.36765518,1
143,23:33:00,23:33:00,70091,15,,0,0,47045.09675295,1
143,23:36:00,23:36:00,70081,16,,0,0,49369.51360712,1
143,23:42:00,23:42:00,70061,17,,0,0,53692.30178260,1
143,23:47:00,23:47:00,70051,18,,0,0,57767.66929092,1
143,23:51:00,23:51:00,70041,19,,0,0,60813.37573427,1
143,23:57:00,23:57:00,70031,20,,0,0,67488.56010332,1
143,24:03:00,24:03:00,70021,21,,0,0,72907.02377943,1
143,24:11:00,24:11:00,70011,22,,0,0,75430.16957949,1
106,6:37:00,6:37:00,70012,1,,0,0,0.00000000,1
106,6:42:00,6:42:00,70022,2,,0,0,2521.94934933,1
106,6:47:00,6:47:00,70032,3,,0,0,7940.93034485,1
106,6:54:00,6:54:00,70042,4,,0,0,14613.27361600,1
106,6:58:00,6:58:00,70052,5,,0,0,17657.01202032,1
106,7:02:00,7:02:00,70062,6,,0,0,21733.69455401,1
106,7:07:00,7:07:00,70082,7,,0,0,26054.12325917,1
106,7:11:00,7:11:00,70092,8,,0,0,28363.63117281,1
106,7:14:00,7:14:00,70102,9,,0,0,30512.62329786,1
106,7:17:00,7:17:00,70112,10,,0,0,31879.50093918,1
106,7:21:00,7:21:00,70122,11,,0,0,35212.82110523,1
106,7:24:00,7:24:00,70132,12,,0,0,37207.99317525,1
106,7:28:00,7:28:00,70142,13,,0,0,40700.61129692,1
106,7:34:00,7:34:00,70162,14,,0,0,46301.17800911,1
106,7:38:00,7:38:00,70172,15,,0,0,48312.56032380,1
106,7:41:00,7:41:00,70192,16,,0,0,50860.83022858,1
106,7:46:00,7:46:00,70202,17,,0,0,54800.51533953,1
106,7:50:00,7:50:00,70212,18,,0,0,57908.92961490,1
106,7:55:00,7:55:00,70222,19,,0,0,62221.44703504,1
106,8:03:00,8:03:00,70232,20,,0,0,65411.39080849,1
106,8:09:00,8:09:00,70242,21,,0,0,71301.07093998,1
106,8:12:00,8:12:00,70252,22,,0,0,73557.88620670,1
106,8:21:00,8:21:00,70262,23,,0,0,75458.15628404,1
106,8:26:00,8:26:00,70272,24,,0,0,78348.77171951,1
104,5:37:00,5:37:00,70012,1,,0,0,0.00000000,1
104,5:42:00,5:42:00,70022,2,,0,0,2521.94934933,1
104,5:47:00,5:47:00,70032,3,,0,0,7940.93034485,1
104,5:54:00,5:54:00,70042,4,,0,0,14613.27361600,1
104,5:58:00,5:58:00,70052,5,,0,0,17657.01202032,1
104,6:02:00,6:02:00,70062,6,,0,0,21733.69455401,1
104,6:07:00,6:07:00,70082,7,,0,0,26054.12325917,1
104,6:11:00,6:11:00,70092,8,,0,0,28363.63117281,1
104,6:14:00,6:14:00,70102,9,,0,0,30512.62329786,1
104,6:17:00,6:17:00,70112,10,,0,0,31879.50093918,1
104,6:21:00,6:21:00,70122,11,,0,0,35212.82110523,1
104,6:24:00,6:24:00,70132,12,,0,0,37207.99317525,1
104,6:28:00,6:28:00,70142,13,,0,0,40700.61129692,1
104,6:34:00,6:34:00,70162,14,,0,0,46301.17800911,1
104,6:38:00,6:38:00,70172,15,,0,0,48312.56032380,1
104,6:41:00,6:41:00,70192,16,,0,0,50860.83022858,1
104,6:46:00,6:46:00,70202,17,,0,0,54800.51533953,1
104,6:50:00,6:50:00,70212,18,,0,0,57908.92961490,1
104,6:55:00,6:55:00,70222,19,,0,0,62221.44703504,1
104,7:03:00,7:03:00,70232,20,,0,0,65411.39080849,1
104,7:09:00,7:09:00,70242,21,,0,0,71301.07093998,1
104,7:18:00,7:18:00,70262,22,,0,0,75462.29656110,1
104,7:22:00,7:22:00,70272,23,,0,0,78352.91199656,1
110,8:37:00,8:37:00,70012,1,,0,0,0.00000000,1
110,8:42:00,8:42:00,70022,2,,0,0,2521.94934933,1
110,8:47:00,8:47:00,70032,3,,0,0,7940.93034485,1
110,8:54:00,8:54:00,70042,4,,0,0,14613.27361600,1
110,8:58:00,8:58:00,70052,5,,0,0,17657.01202032,1
110,9:02:00,9:02:00,70062,6,,0,0,21733.69455401,1
110,9:07:00,9:07:00,70082,7,,0,0,26054.12325917,1
110,9:11:00,9:11:00,70092,8,,0,0,28363.63117281,1
110,9:14:00,9:14:00,70102,9,,0,0,30512.62329786,1
110,9:17:00,9:17:00,70112,10,,0,0,31879.50093918,1
110,9:21:00,9:21:00,70122,11,,0,0,35212.82110523,1
110,9:25:00,9:25:00,70132,12,,0,0,37207.99317525,1
110,9:30:00,9:30:00,70142,13,,0,0,40700.61129692,1
110,9:36:00,9:36:00,70162,14,,0,0,46301.17800911,1
110,9:39:00,9:39:00,70172,15,,0,0,48312.56032380,1
110,9:43:00,9:43:00,70192,16,,0,0,50860.83022858,1
110,9:48:00,9:48:00,70202,17,,0,0,54800.51533953,1
110,9:52:00,9:52:00,70212,18,,0,0,57908.92961490,1
110,9:57:00,9:57:00,70222,19,,0,0,62221.44703504,1
110,10:02:00,10:02:00,70232,20,,0,0,65411.39080849,1
110,10:08:00,10:08:00,70242,21,,0,0,71301.07093998,1
110,10:16:00,10:16:00,70262,22,,0,0,75462.29656110,1
110,10:21:00,10:21:00,70272,23,,0,0,78352.91199656,1
114,10:36:00,10:36:00,70012,1,,0,0,0.00000000,1
114,10:41:00,10:41:00,70022,2,,0,0,2521.94934933,1
114,10:46:00,10:46:00,70032,3,,0,0,7940.93034485,1
114,10:53:00,10:53:00,70042,4,,0,0,14613.27361600,1
114,10:57:00,10:57:00,70052,5,,0,0,17657.01202032,1
114,11:02:00,11:02:00,70062,6,,0,0,21733.69455401,1
114,11:07:00,11:07:00,70082,7,,0,0,26054.12325917,1
114,11:10:00,11:10:00,70092,8,,0,0,28363.63117281,1
114,11:14:00,11:14:00,70102,9,,0,0,30512.62329786,1
114,11:17:00,11:17:00,70112,10,,0,0,31879.50093918,1
114,11:21:00,11:21:00,70122,11,,0,0,35212.82110523,1
114,11:25:00,11:25:00,70132,12,,0,0,37207.99317525,1
114,11:30:00,11:30:00,70142,13,,0,0,40700.61129692,1
114,11:36:00,11:36:00,70162,14,,0,0,46301.17800911,1
114,11:39:00,11:39:00,70172,15,,0,0,48312.56032380,1
114,11:43:00,11:43:00,70192,16,,0,0,50860.83022858,1
114,11:48:00,11:48:00,70202,17,,0,0,54800.51533953,1
114,11:52:00,11:52:00,70212,18,,0,0,57908.92961490,1
114,11:57:00,11:57:00,70222,19,,0,0,62221.44703504,1
114,12:02:00,12:02:00,70232,20,,0,0,65411.39080849,1
114,12:08:00,12:08:00,70242,21,,0,0,71301.07093998,1
114,12:16:00,12:16:00,70262,22,,0,0,75462.29656110,1
114,12:21:00,12:21:00,70272,23,,0,0,78352.91199656,1
118,12:36:00,12:36:00,70012,1,,0,0,0.00000000,1
118,12:41:00,12:41:00,70022,2,,0,0,2521.94934933,1
118,12:46:00,12:46:00,70032,3,,0,0,7940.93034485,1
118,12:53:00,12:53:00,70042,4,,0,0,14613.27361600,1
118,12:57:00,12:57:00,70052,5,,0,0,17657.01202032,1
118,13:02:00,13:02:00,70062,6,,0,0,21733.69455401,1
118,13:07:00,13:07:00,70082,7,,0,0,26054.12325917,1
118,13:10:00,13:10:00,70092,8,,0,0,28363.63117281,1
118,13:14:00,13:14:00,70102,9,,0,0,30512.62329786,1
118,13:17:00,13:17:00,70112,10,,0,0,31879.50093918,1
118,13:21:00,13:21:00,70122,11,,0,0,35212.82110523,1
118,13:25:00,13:25:00,70132,12,,0,0,37207.99317525,1
118,13:30:00,13:30:00,70142,13,,0,0,40700.61129692,1
118,13:36:00,13:36:00,70162,14,,0,0,46301.17800911,1
118,13:39:00,13:39:00,70172,15,,0,0,48312.56032380,1
118,13:43:00,13:43:00,70192,16,,0,0,50860.83022858,1
118,13:48:00,13:48:00,70202,17,,0,0,54800.51533953,1
118,13:52:00,13:52:00,70212,18,,0,0,57908.92961490,1
118,13:57:00,13:57:00,70222,19,,0,0,62221.44703504,1
118,14:02:00,14:02:00,70232,20,,0,0,65411.39080849,1
118,14:08:00,14:08:00,70242,21,,0,0,71301.07093998,1
118,14:16:00,14:16:00,70262,22,,0,0,75462.29656110,1
118,14:21:00,14:21:00,70272,23,,0,0,78352.91199656,1
122,14:36:00,14:36:00,70012,1,,0,0,0.00000000,1
